Date,Action,Ticker,Shares,Price,Total Value
2016-06-24,BUY,HSCL.NS,874,28.6,24997.75
2016-06-24,BUY,MANAPPURAM.NS,457,54.66,24981.98
2016-06-24,BUY,MFSL.NS,46,533.61,24548.38
2016-06-24,BUY,SPLPETRO.NS,331,75.42,24965.82
2016-06-24,BUY,MUTHOOTFIN.NS,105,237.21,24909.2
2016-06-24,BUY,PCBL.NS,2219,11.26,24991.73
2016-06-24,BUY,ESCORTS.NS,125,199.85,24983.63
2016-06-24,BUY,CGPOWER.NS,355,70.29,24953.68
2016-06-24,BUY,BIOCON.NS,214,116.54,24941.25
2016-06-24,BUY,NATCOPHARM.NS,47,528.88,24859.68
2016-06-24,BUY,DCMSHRIRAM.NS,151,164.78,24884.88
2016-06-24,BUY,ANANTRAJ.NS,1358,18.4,24986.2
2016-06-24,BUY,APLAPOLLO.NS,284,87.79,24935.33
2016-06-24,BUY,CENTRALBK.NS,241,103.69,24992.3
2016-06-24,BUY,HINDALCO.NS,227,110.07,24988.36
2016-07-15,SELL,CGPOWER.NS,355,69.35,24615.58
2016-07-15,SELL,NATCOPHARM.NS,47,535.6,25170.53
2016-07-15,SELL,APLAPOLLO.NS,284,90.06,25575.33
2016-07-15,BUY,INDIANB.NS,200,132.84,26570.85
2016-07-15,BUY,VEDL.NS,490,54.24,26579.93
2016-07-22,SELL,CENTRALBK.NS,241,95.81,23086.99
2016-07-22,BUY,MOTILALOFS.NS,59,464.74,27422.13
2016-07-29,SELL,HSCL.NS,874,32.68,28557.01
2016-07-29,SELL,SPLPETRO.NS,331,77.87,25771.6
2016-07-29,BUY,JMFINANCIL.NS,463,61.19,28333.04
2016-07-29,BUY,HINDPETRO.NS,233,121.34,28274.39
2016-08-05,SELL,DCMSHRIRAM.NS,151,200.5,30272.71
2016-08-05,BUY,HSCL.NS,776,37.64,29211.71
2016-08-12,SELL,MFSL.NS,46,506.19,23282.48
2016-08-12,SELL,JMFINANCIL.NS,463,56.74,26268.64
2016-08-12,BUY,PNB.NS,255,114.03,29081.35
2016-08-12,BUY,JSL.NS,1160,25.12,29146.2
2016-08-19,SELL,MUTHOOTFIN.NS,105,294.16,30884.23
2016-08-19,SELL,BIOCON.NS,214,138.99,29740.34
2016-08-19,BUY,NAVA.NS,557,53.68,29901.78
2016-08-19,BUY,HINDCOPPER.NS,449,66.62,29916.77
2016-08-26,SELL,ANANTRAJ.NS,1358,22.18,30117.28
2016-08-26,SELL,HINDPETRO.NS,233,113.51,26446.06
2016-08-26,SELL,HSCL.NS,776,33.27,25812.49
2016-08-26,SELL,JSL.NS,1160,22.81,26460.14
2016-08-26,BUY,GRAVITA.NS,1057,27.82,29406.72
2016-08-26,BUY,BAJAJFINSV.NS,105,279.72,29373.73
2016-08-26,BUY,INDIACEM.NS,211,139.35,29405.81
2016-08-26,BUY,SARDAEN.NS,2003,14.69,29422.37
2016-09-02,SELL,NAVA.NS,557,48.81,27182.34
2016-09-09,SELL,HINDCOPPER.NS,449,63.68,28588.06
2016-09-09,BUY,CGCL.NS,687,44.67,30691.15
2016-09-16,SELL,HINDALCO.NS,227,134.71,30577.02
2016-09-16,SELL,VEDL.NS,490,53.86,26387.52
2016-09-16,BUY,JBMA.NS,702,42.77,30024.58
2016-09-16,BUY,JUBLPHARMA.NS,71,417.72,29661.15
2016-09-30,SELL,MANAPPURAM.NS,457,76.27,34852.59
2016-09-30,SELL,INDIANB.NS,200,178.11,35617.56
2016-09-30,SELL,GRAVITA.NS,1057,30.52,32252.43
2016-09-30,SELL,SARDAEN.NS,2003,17.96,35972.57
2016-09-30,BUY,IDFCFIRSTB.NS,406,77.03,31275.56
2016-09-30,BUY,JKTYRE.NS,237,132.21,31337.13
2016-09-30,BUY,CEATLTD.NS,25,1214.4,30363.01
2016-09-30,BUY,BALKRISIND.NS,67,465.79,31211.22
2016-09-30,BUY,BLS.NS,918,34.13,31337.17
2016-10-07,SELL,PNB.NS,255,133.24,33972.72
2016-10-07,BUY,JSL.NS,1174,28.47,33423.33
2016-10-21,SELL,MOTILALOFS.NS,59,582.05,34337.25
2016-10-21,SELL,BAJAJFINSV.NS,105,326.28,34256.23
2016-10-21,BUY,CAPLIPOINT.NS,91,384.15,34961.55
2016-10-21,BUY,SWANCORP.NS,335,105.15,35227.64
2016-10-28,SELL,JKTYRE.NS,237,125.62,29769.07
2016-10-28,SELL,CEATLTD.NS,25,1111.81,27792.47
2016-10-28,BUY,SARDAEN.NS,1493,23.28,34767.19
2016-11-04,SELL,ESCORTS.NS,125,336.9,42108.57
2016-11-04,SELL,CGCL.NS,687,61.2,42040.02
2016-11-04,SELL,JBMA.NS,702,51.68,36278.06
2016-11-04,SELL,JUBLPHARMA.NS,71,430.76,30580.79
2016-11-04,SELL,IDFCFIRSTB.NS,406,70.23,28508.52
2016-11-04,SELL,BALKRISIND.NS,67,455.09,30487.87
2016-11-04,SELL,JSL.NS,1174,36.87,43285.81
2016-11-04,SELL,SARDAEN.NS,1493,22.55,33661.55
2016-11-04,BUY,UNOMINDA.NS,546,60.63,33106.17
2016-11-04,BUY,RADICO.NS,246,134.56,33104.03
2016-11-04,BUY,ABREL.NS,35,936.55,32782.53
2016-11-04,BUY,MGL.NS,57,572.65,32644.5
2016-11-04,BUY,TATACOMM.NS,96,343.01,32931.95
2016-11-04,BUY,TRIDENT.NS,7158,4.63,33123.75
2016-11-04,BUY,AARTIIND.NS,189,174.54,32990.91
2016-11-04,BUY,WHIRLPOOL.NS,30,1096.45,32896.87
2016-11-04,BUY,TVSMOTOR.NS,88,373.15,32840.83
2016-11-11,SELL,PCBL.NS,2219,17.28,38351.09
2016-11-11,SELL,INDIACEM.NS,211,126.98,26789.08
2016-11-11,SELL,CAPLIPOINT.NS,91,346.46,31524.73
2016-11-11,SELL,UNOMINDA.NS,546,54.72,29871.62
2016-11-11,SELL,RADICO.NS,246,121.61,29913.35
2016-11-11,SELL,ABREL.NS,35,775.8,27150.16
2016-11-11,SELL,TRIDENT.NS,7158,4.38,31358.95
2016-11-11,SELL,WHIRLPOOL.NS,30,913.78,27410.77
2016-11-11,SELL,TVSMOTOR.NS,88,343.79,30250.67
2016-11-11,BUY,CGCL.NS,465,67.79,31523.37
2016-11-11,BUY,JSL.NS,783,40.32,31570.29
2016-11-11,BUY,CEATLTD.NS,27,1167.16,31516.36
2016-11-11,BUY,VEDL.NS,410,76.94,31547.09
2016-11-11,BUY,IDFCFIRSTB.NS,441,71.58,31567.96
2016-11-11,BUY,SYNGENE.NS,112,281.34,31513.43
2016-11-11,BUY,PNB.NS,218,144.47,31496.89
2016-11-11,BUY,MCX.NS,136,230.56,31359.8
2016-11-11,BUY,LALPATHLAB.NS,56,554.6,31060.73
2016-11-18,SELL,TATACOMM.NS,96,337.14,32362.68
2016-11-18,SELL,CGCL.NS,465,56.03,26053.53
2016-11-18,SELL,JSL.NS,783,35.05,27445.27
2016-11-18,SELL,CEATLTD.NS,27,1103.8,29799.59
2016-11-18,SELL,VEDL.NS,410,68.08,27910.45
2016-11-18,SELL,IDFCFIRSTB.NS,441,69.31,30562.06
2016-11-18,BUY,OLECTRA.NS,1014,29.91,30328.02
2016-11-18,BUY,JUBLPHARMA.NS,69,434.67,29994.97
2016-11-18,BUY,ENGINERSIN.NS,288,105.02,30249.35
2016-11-18,BUY,CANBK.NS,548,55.34,30329.22
2016-11-18,BUY,IGL.NS,413,73.3,30275.75
2016-11-18,BUY,KIRLOSENG.NS,106,285.49,30264.68
2016-11-25,SELL,BLS.NS,918,39.61,36358.62
2016-11-25,SELL,PNB.NS,218,130.18,28375.92
2016-11-25,SELL,OLECTRA.NS,1014,26.91,27284.7
2016-11-25,BUY,VEDL.NS,400,74.74,29900.4
2016-11-25,BUY,TATACOMM.NS,84,352.8,29637.76
2016-11-25,BUY,HINDZINC.NS,238,125.31,29826.58
2016-12-02,SELL,MCX.NS,136,211.96,28823.43
2016-12-02,BUY,BALKRISIND.NS,53,559.1,29635.15
2016-12-09,SELL,LALPATHLAB.NS,56,519.95,29114.51
2016-12-09,SELL,CANBK.NS,548,53.53,29328.8
2016-12-09,BUY,BLS.NS,712,43.56,31020.82
2016-12-16,SELL,JUBLPHARMA.NS,69,435.91,30074.87
2016-12-16,SELL,BALKRISIND.NS,53,507.94,26918.23
2016-12-16,BUY,JSL.NS,828,38.05,31511.88
2016-12-16,BUY,MCX.NS,135,232.48,31387.47
2016-12-23,SELL,SWANCORP.NS,335,149.43,50055.58
2016-12-23,SELL,SYNGENE.NS,112,266.38,29831.4
2016-12-23,SELL,KIRLOSENG.NS,106,273.38,28975.39
2016-12-23,SELL,VEDL.NS,400,72.53,29010.65
2016-12-23,SELL,JSL.NS,828,36.38,30121.61
2016-12-23,BUY,SONATSOFTW.NS,553,53.57,29627.37
2016-12-23,BUY,ONGC.NS,253,116.83,29561.06
2016-12-23,BUY,GRAVITA.NS,783,37.82,29615.76
2016-12-23,BUY,GAIL.NS,532,55.63,29597.54
2016-12-23,BUY,WELSPUNLIV.NS,503,58.92,29637.8
2016-12-23,BUY,COROMANDEL.NS,120,245.72,29489.72
2016-12-30,SELL,ENGINERSIN.NS,288,111.84,32205.5
2016-12-30,SELL,HINDZINC.NS,238,117.12,27872.59
2016-12-30,SELL,MCX.NS,135,224.49,30302.96
2016-12-30,BUY,NATIONALUM.NS,796,37.46,29820.53
2016-12-30,BUY,CHAMBLFERT.NS,511,58.31,29799.65
2016-12-30,BUY,MMTC.NS,871,34.26,29842.61
2017-01-06,SELL,AARTIIND.NS,189,165.25,31228.21
2017-01-06,SELL,TATACOMM.NS,84,350.39,29429.78
2017-01-06,SELL,GAIL.NS,532,57.05,30345.89
2017-01-06,BUY,ADANIPOWER.NS,4786,6.54,31303.57
2017-01-06,BUY,JSL.NS,814,38.45,31299.27
2017-01-06,BUY,OLECTRA.NS,1160,26.96,31277.43
2017-01-13,SELL,IGL.NS,413,81.1,33490.77
2017-01-13,SELL,BLS.NS,712,44.37,31591.28
2017-01-13,SELL,JSL.NS,814,38.2,31092.92
2017-01-13,SELL,OLECTRA.NS,1160,26.76,31039.54
2017-01-13,BUY,ITI.NS,640,50.05,32035.2
2017-01-13,BUY,USHAMART.NS,1596,20.09,32069.63
2017-01-13,BUY,CAPLIPOINT.NS,84,378.34,31783.48
2017-01-13,BUY,BEML.NS,67,471.99,31626.78
2017-01-20,SELL,ONGC.NS,253,119.46,30221.47
2017-01-20,SELL,ADANIPOWER.NS,4786,6.87,32876.53
2017-01-20,SELL,ITI.NS,640,47.45,30364.96
2017-01-20,BUY,FACT.NS,871,36.58,31863.75
2017-01-20,BUY,GPIL.NS,1269,25.1,31860.96
2017-01-20,BUY,TARIL.NS,1478,21.55,31848.26
2017-01-27,SELL,USHAMART.NS,1596,18.46,29455.2
2017-01-27,SELL,CAPLIPOINT.NS,84,406.13,34111.24
2017-01-27,SELL,FACT.NS,871,33.44,29123.02
2017-01-27,BUY,SWANCORP.NS,166,192.68,31987.68
2017-01-27,BUY,ITI.NS,631,50.65,31963.35
2017-01-27,BUY,ADANIENT.NS,647,49.43,31982.44
2017-02-03,SELL,MGL.NS,57,695.29,39627.45
2017-02-03,SELL,SONATSOFTW.NS,553,56.55,31267.96
2017-02-03,SELL,MMTC.NS,871,41.66,36278.65
2017-02-03,SELL,TARIL.NS,1478,19.67,29064.68
2017-02-03,SELL,SWANCORP.NS,166,170.04,28223.15
2017-02-03,BUY,IDEA.NS,474,65.99,31284.74
2017-02-03,BUY,JPPOWER.NS,5096,6.15,31343.53
2017-02-03,BUY,ADANIPOWER.NS,4276,7.33,31346.21
2017-02-03,BUY,FACT.NS,929,33.74,31346.35
2017-02-03,BUY,SPLPETRO.NS,255,122.58,31261.31
2017-02-10,SELL,GRAVITA.NS,783,41.17,32232.1
2017-02-10,SELL,NATIONALUM.NS,796,37.26,29654.76
2017-02-10,SELL,ITI.NS,631,46.15,29117.74
2017-02-10,BUY,OLECTRA.NS,719,44.19,31772.51
2017-02-10,BUY,SUNTV.NS,56,562.9,31525.32
2017-02-10,BUY,PGEL.NS,1636,19.41,31758.12
2017-02-17,SELL,GPIL.NS,1269,21.61,27419.15
2017-02-17,SELL,ADANIPOWER.NS,4276,6.97,29800.74
2017-02-17,BUY,KEI.NS,176,176.96,31148.21
2017-02-17,BUY,CHENNPETRO.NS,102,304.55,31066.71
2017-03-03,SELL,CHAMBLFERT.NS,511,66.48,33966.06
2017-03-03,SELL,JPPOWER.NS,5096,5.7,29044.29
2017-03-03,SELL,PGEL.NS,1636,17.92,29308.07
2017-03-03,BUY,JINDALSTEL.NS,249,124.64,31038.09
2017-03-03,BUY,GPIL.NS,1198,25.9,31030.2
2017-03-03,BUY,JSL.NS,537,57.77,31025.24
2017-03-10,SELL,WELSPUNLIV.NS,503,79.17,39819.29
2017-03-10,SELL,COROMANDEL.NS,120,281.76,33807.4
2017-03-10,SELL,IDEA.NS,474,62.86,29792.43
2017-03-10,SELL,FACT.NS,929,33.44,31062.33
2017-03-10,SELL,GPIL.NS,1198,23.86,28578.97
2017-03-10,BUY,ESCORTS.NS,64,487.79,31221.71
2017-03-10,BUY,BBTC.NS,42,747.07,31380.18
2017-03-10,BUY,IIFL.NS,166,189.19,31409.35
2017-03-10,BUY,GRAPHITE.NS,370,84.84,31395.58
2017-03-10,BUY,PATANJALI.NS,33,936.57,30909.74
2017-03-24,SELL,BEML.NS,67,509.79,34152.44
2017-03-24,BUY,GPIL.NS,1282,25.21,32328.39
2017-03-31,SELL,CHENNPETRO.NS,102,283.36,28899.32
2017-03-31,SELL,PATANJALI.NS,33,882.91,29133.05
2017-03-31,BUY,FACT.NS,803,41.46,33298.26
2017-03-31,BUY,RKFORGE.NS,356,93.57,33315.17
2017-04-07,SELL,GRAPHITE.NS,370,94.77,35060.07
2017-04-07,BUY,POLYMED.NS,119,291.49,34691.09
2017-04-21,SELL,JINDALSTEL.NS,249,110.44,27496.61
2017-04-21,SELL,GPIL.NS,1282,25.51,32697.95
2017-04-21,SELL,FACT.NS,803,40.77,32731.41
2017-04-21,SELL,RKFORGE.NS,356,97.04,34541.13
2017-04-21,BUY,ITI.NS,420,88.2,37047.7
2017-04-21,BUY,MOTILALOFS.NS,46,796.95,36663.55
2017-04-21,BUY,PCBL.NS,1184,31.33,37102.82
2017-04-28,SELL,ADANIENT.NS,647,58.15,37621.92
2017-04-28,SELL,OLECTRA.NS,719,84.73,60912.05
2017-04-28,SELL,JSL.NS,537,70.99,38120.41
2017-04-28,BUY,HEG.NS,693,52.51,36390.53
2017-04-28,BUY,FACT.NS,692,52.63,36421.07
2017-04-28,BUY,JMFINANCIL.NS,365,99.68,36387.59
2017-04-28,BUY,BANKINDIA.NS,221,164.2,36292.07
2017-05-05,SELL,SUNTV.NS,56,671.72,37612.68
2017-05-05,SELL,KEI.NS,176,208.01,36605.79
2017-05-05,SELL,POLYMED.NS,119,253.78,30196.76
2017-05-05,BUY,OLECTRA.NS,367,99.65,36576.82
2017-05-05,BUY,SOBHA.NS,97,376.43,36517.32
2017-05-05,BUY,RECLTD.NS,450,81.18,36534.57
2017-05-12,SELL,ITI.NS,420,102.85,43192.68
2017-05-12,BUY,GRAVITA.NS,553,66.52,36790.16
2017-05-19,SELL,SPLPETRO.NS,255,162.31,41383.87
2017-05-19,SELL,PCBL.NS,1184,31.27,37022.7
2017-05-19,SELL,HEG.NS,693,46.21,32017.26
2017-05-19,SELL,FACT.NS,692,54.17,37482.75
2017-05-19,BUY,CEATLTD.NS,22,1631.67,35900.22
2017-05-19,BUY,BRIGADE.NS,228,159.05,36268.08
2017-05-19,BUY,CAPLIPOINT.NS,63,570.8,35963.91
2017-05-19,BUY,UNOMINDA.NS,400,90.89,36358.25
2017-05-26,SELL,BANKINDIA.NS,221,130.67,28874.39
2017-05-26,SELL,OLECTRA.NS,367,82.73,30358.55
2017-05-26,BUY,KEC.NS,150,237.8,35673.91
2017-05-26,BUY,CHAMBLFERT.NS,353,100.9,35622.91
2017-06-02,SELL,BBTC.NS,42,866.98,36409.67
2017-06-02,SELL,SOBHA.NS,97,351.88,34129.42
2017-06-02,SELL,RECLTD.NS,450,72.46,32605.04
2017-06-02,SELL,CAPLIPOINT.NS,63,507.57,31973.98
2017-06-02,BUY,PCBL.NS,1071,33.97,36381.88
2017-06-02,BUY,SPLPETRO.NS,213,170.61,36344.12
2017-06-02,BUY,CANFINHOME.NS,71,511.76,36338.68
2017-06-23,SELL,SPLPETRO.NS,213,158.65,33788.39
2017-06-23,BUY,HSCL.NS,529,70.66,37383.67
2017-06-30,SELL,ESCORTS.NS,64,617.48,39514.68
2017-06-30,SELL,MOTILALOFS.NS,46,1099.9,50590.14
2017-06-30,SELL,BRIGADE.NS,228,164.27,37449.24
2017-06-30,BUY,HEG.NS,607,62.28,37805.75
2017-06-30,BUY,PGEL.NS,1316,28.76,37855.81
2017-06-30,BUY,POONAWALLA.NS,240,157.32,37759.57
2017-06-30,BUY,GRAPHITE.NS,295,128.24,37835.55
2017-07-21,SELL,IIFL.NS,166,286.8,47604.32
2017-07-21,SELL,JMFINANCIL.NS,365,111.21,40588.84
2017-07-21,BUY,CAPLIPOINT.NS,59,684.51,40389.93
2017-07-21,BUY,SAREGAMA.NS,1226,33.21,40722.5
2017-07-28,SELL,CEATLTD.NS,22,1706.28,37534.38
2017-07-28,SELL,CANFINHOME.NS,71,585.12,41539.48
2017-07-28,BUY,WELCORP.NS,369,111.6,41184.57
2017-07-28,BUY,ASHOKLEY.NS,880,46.81,41192.67
2017-08-04,SELL,CHAMBLFERT.NS,353,115.35,40714.1
2017-08-04,BUY,DEEPAKFERT.NS,144,298.27,42954.63
2017-08-11,SELL,GRAVITA.NS,553,87.42,48336.11
2017-08-11,SELL,PGEL.NS,1316,30.08,39577.28
2017-08-11,SELL,CAPLIPOINT.NS,59,652.44,38489.97
2017-08-11,SELL,SAREGAMA.NS,1226,33.61,41202.68
2017-08-11,SELL,WELCORP.NS,369,100.51,37084.07
2017-08-11,BUY,M&MFIN.NS,182,224.71,40900.87
2017-08-11,BUY,TITAN.NS,69,590.14,40723.57
2017-08-11,BUY,BAJFINANCE.NS,248,165.12,40954.01
2017-08-11,BUY,GPIL.NS,1313,31.2,40974.38
2017-08-11,BUY,GABRIEL.NS,268,152.93,40988.76
2017-08-18,SELL,KEC.NS,150,276.96,41539.32
2017-08-18,SELL,GPIL.NS,1313,28.53,37452.04
2017-08-18,BUY,PGEL.NS,1282,33.0,42309.83
2017-08-18,BUY,SAREGAMA.NS,1186,35.69,42336.2
2017-08-25,SELL,ASHOKLEY.NS,880,44.07,38775.11
2017-09-01,SELL,M&MFIN.NS,182,237.76,43268.32
2017-09-01,SELL,TITAN.NS,69,596.46,41151.43
2017-09-01,BUY,OLECTRA.NS,265,173.7,46034.1
2017-09-01,BUY,SARDAEN.NS,1097,41.96,46036.78
2017-09-08,SELL,HSCL.NS,529,102.99,54476.58
2017-09-08,SELL,PGEL.NS,1282,31.41,40264.76
2017-09-08,BUY,HFCL.NS,1828,26.28,48045.2
2017-09-08,BUY,GRAVITA.NS,393,122.04,47964.73
2017-09-15,SELL,POONAWALLA.NS,240,175.73,42172.05
2017-09-15,BUY,JBMA.NS,437,115.6,50522.28
2017-09-22,SELL,GABRIEL.NS,268,172.61,46255.29
2017-09-22,SELL,SAREGAMA.NS,1186,38.65,45838.49
2017-09-22,SELL,OLECTRA.NS,265,166.16,44027.25
2017-09-22,SELL,HFCL.NS,1828,28.88,52794.26
2017-09-22,BUY,HSCL.NS,378,131.51,49714.36
2017-09-22,BUY,ITI.NS,357,139.45,49788.63
2017-09-22,BUY,ASAHIINDIA.NS,134,369.8,49558.06
2017-09-22,BUY,DIVISLAB.NS,54,917.3,49538.98
2017-09-29,SELL,HEG.NS,607,156.8,95165.98
2017-09-29,SELL,SARDAEN.NS,1097,37.94,41615.13
2017-09-29,SELL,JBMA.NS,437,106.21,46411.02
2017-09-29,SELL,DIVISLAB.NS,54,809.05,43684.1
2017-09-29,BUY,JSL.NS,444,110.38,49011.99
2017-09-29,BUY,BBTC.NS,39,1254.48,48929.55
2017-09-29,BUY,PGEL.NS,1259,38.95,49036.82
2017-09-29,BUY,KEI.NS,154,318.22,49010.66
2017-10-13,SELL,ASAHIINDIA.NS,134,362.03,48507.63
2017-10-13,BUY,HEG.NS,248,218.79,54264.75
2017-10-20,SELL,UNOMINDA.NS,400,136.7,54674.34
2017-10-20,SELL,BAJFINANCE.NS,248,179.78,44580.56
2017-10-20,SELL,PGEL.NS,1259,39.7,49983.03
2017-10-20,BUY,RADICO.NS,255,210.5,53682.48
2017-10-20,BUY,SARDAEN.NS,1261,42.65,53782.97
2017-10-20,BUY,CGCL.NS,480,112.05,53790.05
2017-10-27,SELL,CGCL.NS,480,106.73,51224.83
2017-10-27,BUY,SAREGAMA.NS,926,59.41,55021.92
2017-11-10,SELL,DEEPAKFERT.NS,144,365.4,52611.63
2017-11-10,SELL,ITI.NS,357,143.35,51170.83
2017-11-10,SELL,JSL.NS,444,108.8,48303.72
2017-11-10,SELL,SARDAEN.NS,1261,40.33,50847.55
2017-11-10,BUY,CGCL.NS,506,115.49,58443.64
2017-11-10,BUY,ZENTEC.NS,683,85.54,58427.07
2017-11-10,BUY,DIVISLAB.NS,60,960.93,57661.45
2017-11-17,SELL,BBTC.NS,39,1422.97,55490.41
2017-11-17,SELL,HEG.NS,248,309.82,76827.94
2017-11-17,BUY,ACE.NS,557,107.86,60085.46
2017-11-17,BUY,MINDACORP.NS,338,177.5,60000.8
2017-11-17,BUY,GPIL.NS,1527,39.33,60065.06
2017-12-01,SELL,PCBL.NS,1071,72.39,77519.41
2017-12-01,SELL,GRAVITA.NS,393,140.68,55281.88
2017-12-01,SELL,RADICO.NS,255,255.97,65266.34
2017-12-01,SELL,ACE.NS,557,127.89,71226.09
2017-12-01,BUY,ELECON.NS,1498,40.67,60934.61
2017-12-01,BUY,SONATSOFTW.NS,855,71.22,60903.4
2017-12-01,BUY,TITAGARH.NS,342,177.94,60862.43
2017-12-01,BUY,SOBHA.NS,111,546.99,60721.61
2017-12-08,SELL,HSCL.NS,378,155.3,58695.89
2017-12-08,SELL,CGCL.NS,506,112.99,57168.94
2017-12-08,BUY,HEG.NS,193,324.28,62592.14
2017-12-08,BUY,ACE.NS,450,139.59,62822.93
2017-12-15,SELL,KEI.NS,154,360.41,55497.13
2017-12-15,SELL,SAREGAMA.NS,926,72.07,66734.0
2017-12-15,SELL,DIVISLAB.NS,60,992.65,59552.86
2017-12-15,BUY,RADICO.NS,242,262.77,63596.36
2017-12-15,BUY,JWL.NS,3790,16.83,63784.23
2017-12-15,BUY,BIOCON.NS,248,257.04,63752.84
2018-01-12,SELL,SOBHA.NS,111,549.91,61034.01
2018-01-19,SELL,GRAPHITE.NS,295,615.4,181525.45
2018-01-19,SELL,ZENTEC.NS,683,124.66,85135.9
2018-01-19,SELL,ELECON.NS,1498,44.73,67003.74
2018-01-19,SELL,JWL.NS,3790,19.86,75246.57
2018-01-19,BUY,JINDALSTEL.NS,301,260.47,78408.97
2018-01-19,BUY,UNOMINDA.NS,375,209.52,78577.85
2018-01-19,BUY,SWANCORP.NS,343,228.72,78460.45
2018-01-19,BUY,TITAN.NS,90,866.69,78009.53
2018-01-19,BUY,ADANIENT.NS,734,107.14,78651.07
2018-01-19,BUY,TATACONSUM.NS,272,288.65,78521.71
2018-01-26,SELL,TITAGARH.NS,342,162.45,55551.6
2018-02-02,SELL,MINDACORP.NS,338,185.85,62810.45
2018-02-02,SELL,GPIL.NS,1527,119.27,182099.95
2018-02-02,SELL,SONATSOFTW.NS,855,82.31,70371.98
2018-02-02,SELL,HEG.NS,193,411.72,79453.42
2018-02-02,SELL,ACE.NS,450,153.67,69143.64
2018-02-02,SELL,RADICO.NS,242,317.63,76858.84
2018-02-02,SELL,JINDALSTEL.NS,301,247.06,74357.15
2018-02-02,SELL,SWANCORP.NS,343,202.04,69292.29
2018-02-02,SELL,TITAN.NS,90,799.36,71935.16
2018-02-02,SELL,TATACONSUM.NS,272,257.29,69976.89
2018-02-02,BUY,LTTS.NS,62,1184.8,73464.84
2018-02-02,BUY,JUBLPHARMA.NS,121,612.33,74099.17
2018-02-02,BUY,VBL.NS,1914,38.9,74459.0
2018-02-02,BUY,ERIS.NS,102,727.79,74242.07
2018-02-02,BUY,ELGIEQUIP.NS,490,151.75,74365.8
2018-02-02,BUY,PFIZER.NS,38,1924.61,73142.34
2018-02-02,BUY,IIFL.NS,195,380.93,74288.6
2018-02-02,BUY,ABB.NS,50,1472.31,73622.91
2018-02-02,BUY,TECHM.NS,158,468.81,74078.62
2018-02-02,BUY,THERMAX.NS,63,1170.95,73777.48
2018-02-02,BUY,ABBOTINDIA.NS,14,5003.14,70050.9
2018-02-02,BUY,ESCORTS.NS,90,825.64,74314.79
2018-02-09,SELL,UNOMINDA.NS,375,179.52,67314.63
2018-02-09,SELL,THERMAX.NS,63,1135.23,71512.21
2018-02-09,SELL,ABBOTINDIA.NS,14,5066.05,70917.58
2018-02-09,BUY,JINDALSTEL.NS,278,268.85,74747.89
2018-02-09,BUY,ACE.NS,461,162.37,74862.05
2018-02-16,SELL,ABB.NS,50,1328.55,66420.8
2018-02-16,SELL,JINDALSTEL.NS,278,248.0,68935.76
2018-02-16,BUY,SONATSOFTW.NS,743,100.17,74430.51
2018-02-16,BUY,INTELLECT.NS,412,180.3,74290.08
2018-02-23,SELL,JUBLPHARMA.NS,121,614.9,74395.82
2018-02-23,SELL,ERIS.NS,102,706.49,72055.15
2018-02-23,BUY,JINDALSTEL.NS,284,261.31,74218.62
2018-02-23,BUY,ZYDUSWELL.NS,305,243.43,74254.74
2018-03-02,SELL,VBL.NS,1914,37.34,71455.06
2018-03-02,SELL,JINDALSTEL.NS,284,245.38,69681.55
2018-03-02,BUY,HEG.NS,158,470.44,74336.79
2018-03-02,BUY,WELCORP.NS,484,153.51,74308.52
2018-03-09,SELL,ADANIENT.NS,734,83.75,61467.07
2018-03-09,SELL,LTTS.NS,62,1144.4,70946.0
2018-03-09,SELL,ELGIEQUIP.NS,490,137.43,67336.23
2018-03-09,SELL,ACE.NS,461,165.08,76095.64
2018-03-09,SELL,INTELLECT.NS,412,174.4,71844.61
2018-03-09,SELL,HEG.NS,158,437.35,69093.6
2018-03-09,SELL,WELCORP.NS,484,142.55,68988.45
2018-03-09,BUY,COFORGE.NS,437,160.06,69951.79
2018-03-09,BUY,AARTIIND.NS,253,276.15,69871.73
2018-03-09,BUY,3MINDIA.NS,3,18815.18,56451.17
2018-03-09,BUY,PERSISTENT.NS,185,377.26,69800.9
2018-03-09,BUY,IPCALAB.NS,211,331.0,69847.42
2018-03-09,BUY,PHOENIXLTD.NS,203,343.58,69754.23
2018-03-09,BUY,ASHOKLEY.NS,1112,62.89,69942.65
2018-03-16,SELL,PHOENIXLTD.NS,203,299.15,60721.57
2018-03-16,BUY,HEG.NS,128,534.61,68436.46
2018-03-23,SELL,BIOCON.NS,248,281.7,69854.84
2018-03-23,SELL,PFIZER.NS,38,1797.45,68296.45
2018-03-23,SELL,IIFL.NS,195,360.17,70225.49
2018-03-23,SELL,ESCORTS.NS,90,763.47,68705.74
2018-03-23,SELL,SONATSOFTW.NS,743,89.2,66265.51
2018-03-23,SELL,ZYDUSWELL.NS,305,222.53,67865.28
2018-03-23,SELL,AARTIIND.NS,253,249.02,62994.61
2018-03-23,SELL,3MINDIA.NS,3,17852.5,53552.14
2018-03-23,BUY,BSOFT.NS,550,120.45,66255.47
2018-03-23,BUY,JUBLFOOD.NS,296,223.32,66109.82
2018-03-23,BUY,FSL.NS,1764,37.55,66251.27
2018-03-23,BUY,CYIENT.NS,122,539.58,65835.0
